1,AA,ALBCLT,,USA-USA,2023-09,RDC,3,3,0.0,450,376,-74.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,ATLCLT,,USA-USA,2023-09,RDC,8,7,-1,801,725,-76.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,BGRORD,,USA-USA,2023-09,RDC,2,1,-1,152,76,-76.0,-0.5,2023-03-05,2023-03-12,3.0
1,AA,BHMCLT,,USA-USA,2023-09,RDC,6,5,-1,438,420,-18.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,BMIORD,,USA-USA,2023-09,RDC,3,2,-1,150,100,-50.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,BUFORD,,USA-USA,2023-09,RDC,4,3,-1,304,228,-76.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,BZEDFW,,CAM-USA,2023-09,RDC,1,0.3,-0.7,160,48,-112.0,-0.7,2023-03-05,2023-03-12,3.0
1,AA,CLECLT,,USA-USA,2023-09,RDC,6,5,-1,748,672,-76.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTFLL,,USA-USA,2023-09,RDC,7,6,-1,1245,1122,-123.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTFLO,,USA-USA,2023-09,RDC,2,2,0.0,140,100,-40.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,CLTIAH,,USA-USA,2023-09,RDC,5,4,-1,800,640,-160.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTJAN,,USA-USA,2023-09,RDC,4,3,-1,304,228,-76.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,CLTMSN,,USA-USA,2023-09,RDC,3,2,-1,228,204,-24.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTPHX,,USA-USA,2023-09,RDC,8,7.8,-0.2,1496,1465,-31.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,CLTROC,,USA-USA,2023-09,RDC,4,3,-1,460,332,-128.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,CLTRSW,,USA-USA,2023-09,RDC,6,5,-1,1014,827,-187.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,CLTSTL,,USA-USA,2023-09,RDC,6,5,-1,896,768,-128.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,CLTSYR,,USA-USA,2023-09,RDC,4,3,-1,460,332,-128.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,CLTVPS,,USA-USA,2023-09,RDC,4,3,-1,512,384,-128.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,CMIORD,,USA-USA,2023-09,RDC,3,2,-1,150,100,-50.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,COUORD,,USA-USA,2023-09,RDC,4,2,-2,240,120,-120.0,-0.5,2023-03-05,2023-03-12,3.0
1,AA,DENPHX,,USA-USA,2023-09,RDC,4,3,-1,593,406,-187.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ELPORD,,USA-USA,2023-09,RDC,2,1,-1,152,76,-76.0,-0.5,2023-03-05,2023-03-12,3.0
1,AA,ELPPHX,,USA-USA,2023-09,RDC,4,3.8,-0.2,304,291,-13.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,IDAPHX,,USA-USA,2023-09,RDC,1,0.8,-0.2,70,58,-12.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,LASPHX,,USA-USA,2023-09,RDC,4.2,4,-0.2,743,709,-34.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,LAXPHX,,USA-USA,2023-09,RDC,5.2,5,-0.2,944,910,-34.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,LIRMIA,,CAM-USA,2023-09,RDC,2,1,-1,320,160,-160.0,-0.5,2023-03-05,2023-03-12,3.0
1,AA,MCOORD,,USA-USA,2023-09,RDC,4,3,-1,667,507,-160.0,-0.2,2023-03-05,2023-03-12,3.0
1,AA,MDTORD,,USA-USA,2023-09,RDC,3,2,-1,210,140,-70.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,MEMORD,,USA-USA,2023-09,RDC,4,3,-1,316,236,-80.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,MRYPHX,,USA-USA,2023-09,RDC,3.2,3,-0.2,241,228,-13.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,MSPPHX,,USA-USA,2023-09,RDC,1.2,1,-0.2,187,160,-27.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,ONTPHX,,USA-USA,2023-09,RDC,4,3,-1,382,254,-128.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ORDPIA,,USA-USA,2023-09,RDC,3,2,-1,150,100,-50.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ORDROC,,USA-USA,2023-09,RDC,4,3,-1,280,210,-70.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ORDRST,,USA-USA,2023-09,RDC,4,3,-1,200,150,-50.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ORDSLC,,USA-USA,2023-09,RDC,3,2,-1,290,185,-105.0,-0.4,2023-03-05,2023-03-12,3.0
1,AA,ORDTPA,,USA-USA,2023-09,RDC,3,2,-1,480,320,-160.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,ORDTUS,,USA-USA,2023-09,RDC,2,1,-1,256,128,-128.0,-0.5,2023-03-05,2023-03-12,3.0
